stn;time;prestah0;tre200h0;rre150h0;su2000h0
RUE;2021111016;951.3;5.7;0;0
RUE;2021111017;951.1;5.2;0;0
RUE;2021111018;951;4.7;0;0
RUE;2021111019;951.1;4.2;0;0
RUE;2021111020;951.1;4.2;0;0
RUE;2021111021;951.1;4;0;0
RUE;2021111022;951;4.1;0;0
RUE;2021111023;950.8;4.1;0;0
RUE;2021111100;950.8;3.8;0;0
RUE;2021111101;950.8;3;0;0
RUE;2021111102;950.3;2.8;0;0
RUE;2021111103;950.4;3.1;0;0
RUE;2021111104;950.6;2.7;0;0
RUE;2021111105;950.6;2.5;0;0
RUE;2021111106;950.7;2.6;0;0
RUE;2021111107;951.2;2.4;0;0
RUE;2021111108;951.6;3.3;0;0.9
RUE;2021111109;951.5;5.6;0;1
RUE;2021111110;951.5;8.4;0;1
RUE;2021111111;951.5;9.2;0;1
RUE;2021111112;951.2;9.7;0;1
RUE;2021111113;951.1;9.6;0;1
RUE;2021111114;951;9.2;0;1
RUE;2021111115;951.2;8.4;0;1
RUE;2021111116;951.4;6.7;0;0.4
RUE;2021111117;951.4;6.3;0;0
RUE;2021111118;951.4;5.8;0;0
RUE;2021111119;951.4;5.1;0;0
RUE;2021111120;951.2;4.7;0;0
RUE;2021111121;950.9;4.4;0;0
RUE;2021111122;950.6;4.7;0;0
RUE;2021111123;950.1;3.7;0;0
RUE;2021111200;949.7;3.3;0;0
RUE;2021111201;949.5;3.2;0;0
RUE;2021111202;949.1;2.8;0;0
RUE;2021111203;948.5;2.6;0;0
RUE;2021111204;948.3;2.7;0;0
RUE;2021111205;948.3;2.9;0;0
RUE;2021111206;948.2;2.5;0;0
RUE;2021111207;948.1;2.5;0;0
RUE;2021111208;948.1;2.9;0;0.7
RUE;2021111209;947.9;3.8;0;1
RUE;2021111210;947.7;5.2;0;1
RUE;2021111211;947.3;6.8;0;1
RUE;2021111212;946.6;8.1;0;1
RUE;2021111213;946.3;9.3;0;1
RUE;2021111214;945.8;9.7;0;1
RUE;2021111215;945.4;9.1;0;1
RUE;2021111216;945.4;7;0;0.5
RUE;2021111217;946.1;5.2;0;0
RUE;2021111218;946.4;3.5;0;0
RUE;2021111219;946.4;2.5;0;0
RUE;2021111220;946.3;1.8;0;0
RUE;2021111221;946.3;1;0;0
RUE;2021111222;946.6;0.7;0;0
RUE;2021111223;946.1;3.2;0;0
RUE;2021111300;945.8;3.1;0;0
RUE;2021111301;945.7;1.5;0;0
RUE;2021111302;945.1;2.2;0;0
RUE;2021111303;945;2;0;0
RUE;2021111304;945.7;0.6;0;0
RUE;2021111305;945.8;3;0;0
RUE;2021111306;945.8;4.9;0;0
RUE;2021111307;946.1;5.8;0;0
RUE;2021111308;946.3;7.1;0;0
RUE;2021111309;946.1;8.8;0;0
RUE;2021111310;946;9.6;0;0
RUE;2021111311;945.8;9.3;0;0
RUE;2021111312;945.2;9.3;0;0
RUE;2021111313;945.3;6;0;0
RUE;2021111314;945;6.4;0;0
RUE;2021111315;944.7;6.4;0.6;0
RUE;2021111316;944.6;6.8;0;0
RUE;2021111317;944.9;6.8;0;0
RUE;2021111318;945;6.7;0;0
RUE;2021111319;945.1;7.1;0;0
RUE;2021111320;944.9;7.1;0;0
RUE;2021111321;944.7;6.9;0;0
RUE;2021111322;944.8;6.4;0.3;0
RUE;2021111323;944.7;6.5;0.7;0
RUE;2021111400;944.4;6.3;0.4;0
RUE;2021111401;944.2;6.3;1.9;0
RUE;2021111402;944.1;6.2;0.2;0
RUE;2021111403;944.1;5.9;0;0
RUE;2021111404;943.9;5.9;0.1;0
RUE;2021111405;944;5.8;0.6;0
RUE;2021111406;944.1;5.8;0.2;0
RUE;2021111407;944.5;5.9;0;0
RUE;2021111408;944.9;5.9;0;0
RUE;2021111409;945;6.2;0;0
RUE;2021111410;945.3;6.3;0;0
RUE;2021111411;945.4;6.7;0;0
RUE;2021111412;945.3;7;0.1;0
RUE;2021111413;945.3;7.2;0.1;0
RUE;2021111414;945.4;7.1;0.2;0
RUE;2021111415;945.4;7.1;0.2;0
RUE;2021111416;945.6;6.8;0.1;0
RUE;2021111417;946;6.8;0.1;0
RUE;2021111418;946.5;6.8;0;0
RUE;2021111419;946.9;6.6;0;0
RUE;2021111420;947.2;6.3;0;0
RUE;2021111421;947.4;6.3;0;0
RUE;2021111422;947.6;6.1;0;0
RUE;2021111423;947.7;5.9;0;0
RUE;2021111500;947.9;5.7;0;0
RUE;2021111501;947.8;5.5;0;0
RUE;2021111502;947.9;5.5;0;0
RUE;2021111503;947.8;5.5;0;0
RUE;2021111504;947.6;5.4;0;0
RUE;2021111505;947.6;5.1;0;0
RUE;2021111506;947.6;4.7;0;0
RUE;2021111507;947.9;4.2;0;0
RUE;2021111508;948.4;4;0;0
RUE;2021111509;948.6;4;0;0
RUE;2021111510;948.5;4.2;0;0
RUE;2021111511;948.5;4.4;0;0
RUE;2021111512;948.2;4.4;0;0
RUE;2021111513;947.9;4.4;0;0
RUE;2021111514;947.8;4.4;0;0
RUE;2021111515;947.8;4.4;0;0
RUE;2021111516;948;4.2;0;0
RUE;2021111517;948.2;4.1;0;0
RUE;2021111518;948.5;3.7;0;0
RUE;2021111519;948.6;3.5;0;0
RUE;2021111520;948.8;3.4;0;0
RUE;2021111521;949;3.4;0;0
RUE;2021111522;949.3;3.3;0;0
RUE;2021111523;949.5;3.3;0;0
RUE;2021111600;949.6;3.2;0;0
RUE;2021111601;949.6;3.3;0;0
RUE;2021111602;949.6;3.3;0;0
RUE;2021111603;949.4;3.2;0;0
RUE;2021111604;949.3;3.3;0.1;0
RUE;2021111605;949.2;3.3;0;0
RUE;2021111606;949.3;3.3;0;0
RUE;2021111607;949.4;3.3;0;0
RUE;2021111608;949.8;3.5;0;0
RUE;2021111609;949.9;3.9;0;0
RUE;2021111610;950;4.3;0;0
RUE;2021111611;949.9;4.4;0;0
RUE;2021111612;949.4;4.5;0;0
RUE;2021111613;949;4.5;0;0
RUE;2021111614;948.8;4.3;0;0
RUE;2021111615;948.6;4.1;0;0
RUE;2021111616;948.5;4;0;0
RUE;2021111617;948.5;3.9;0;0
RUE;2021111618;948.6;3.9;0;0
RUE;2021111619;948.6;3.7;0;0
RUE;2021111620;948.6;3.5;0;0
RUE;2021111621;948.8;3.7;0;0
RUE;2021111622;949.1;3.5;0;0
RUE;2021111623;949.1;3.3;0;0
RUE;2021111700;949.1;3.2;0;0
RUE;2021111701;948.9;3.2;0.1;0
RUE;2021111702;948.9;3.1;0;0
RUE;2021111703;949;3;0;0
RUE;2021111704;949;2.8;0;0
RUE;2021111705;949.1;2.6;0;0
RUE;2021111706;949.3;2.5;0;0
RUE;2021111707;949.7;2.4;0.1;0
RUE;2021111708;950.5;2.4;0;0
RUE;2021111709;951.2;2.3;0;0
RUE;2021111710;951.7;2.5;0;0
RUE;2021111711;951.8;3;0;0
RUE;2021111712;951.6;3.1;0;0
RUE;2021111713;951.6;3.1;0;0
RUE;2021111714;951.8;3.1;0;0
RUE;2021111715;952.1;3;0;0
RUE;2021111716;952.5;2.9;0;0
RUE;2021111717;953.2;2.9;0;0
RUE;2021111718;953.8;2.9;0;0
RUE;2021111719;954.2;2.8;0;0
RUE;2021111720;954.3;2.9;0;0
RUE;2021111721;955.1;2.6;0;0
RUE;2021111722;955.9;2.7;0;0
RUE;2021111723;956.2;2.7;0;0
RUE;2021111800;956.4;2.9;0;0
RUE;2021111801;956;3.3;0;0
RUE;2021111802;956.1;3.1;0;0
RUE;2021111803;955.9;3;0;0
RUE;2021111804;956;2.9;0;0
RUE;2021111805;956.5;2.9;0;0
RUE;2021111806;957.1;2.7;0;0
RUE;2021111807;957.6;2.8;0;0
RUE;2021111808;957.8;3.5;0;0
RUE;2021111809;958.1;4.4;0;0.4
RUE;2021111810;958.4;5.1;0;0.4
RUE;2021111811;958.5;5.7;0;1
RUE;2021111812;958.3;6.3;0;1
RUE;2021111813;957.9;6.6;0;1
RUE;2021111814;957.6;6.8;0;1
RUE;2021111815;957.7;6.5;0;0.8
RUE;2021111816;957.9;5.5;0;0
RUE;2021111817;958.2;4.5;0;0
RUE;2021111818;958.5;4.3;0;0
RUE;2021111819;958.8;4;0;0
RUE;2021111820;959.2;3.3;0;0
RUE;2021111821;959.4;3.5;0;0
RUE;2021111822;959.4;3.1;0;0
RUE;2021111823;959.3;3.1;0;0
RUE;2021111900;959.3;2.8;0;0
RUE;2021111901;959.1;2.6;0;0
RUE;2021111902;959.1;2.4;0;0
RUE;2021111903;959;1.8;0;0
RUE;2021111904;958.9;1.8;0;0
RUE;2021111905;958.9;1.7;0;0
RUE;2021111906;958.8;1.5;0;0
RUE;2021111907;959;1.5;0;0
RUE;2021111908;959.4;1.5;0;0.7
RUE;2021111909;959.3;2.5;0;1
RUE;2021111910;959.3;4.2;0;1
RUE;2021111911;959.2;3.8;0;1
RUE;2021111912;958.8;5.2;0;1
RUE;2021111913;958.5;6.3;0;1
RUE;2021111914;958.2;6.3;0;1
RUE;2021111915;958;5.8;0;1
RUE;2021111916;957.9;4.4;0;0.5
RUE;2021111917;958;2.7;0;0
RUE;2021111918;958.1;2.4;0;0
RUE;2021111919;958.2;1.1;0;0
RUE;2021111920;958.2;0.3;0;0
RUE;2021111921;958.5;-0.1;0;0
RUE;2021111922;958.5;-0.2;0;0
RUE;2021111923;958.4;-0.4;0;0
RUE;2021112000;958.1;-0.5;0;0
RUE;2021112001;957.6;-0.8;0;0
RUE;2021112002;957.3;-0.5;0;0
RUE;2021112003;957;-0.2;0;0
RUE;2021112004;956.4;0.3;0;0
RUE;2021112005;956;0.2;0;0
RUE;2021112006;955.5;0.3;0;0
RUE;2021112007;955.2;0.3;0;0
RUE;2021112008;955.1;0.5;0;0
RUE;2021112009;954.8;0.9;0;0
RUE;2021112010;954.3;1.3;0;0.3
RUE;2021112011;953.7;2.3;0;0.9
RUE;2021112012;952.8;3.4;0;1
RUE;2021112013;951.9;3.7;0;1
RUE;2021112014;951.1;3;0;1
RUE;2021112015;950.8;2.3;0;1
RUE;2021112016;950.4;0.9;0;0.3
RUE;2021112017;950.1;0.5;0;0
RUE;2021112018;949.5;0.4;0;0
RUE;2021112019;948.9;0.3;0;0
RUE;2021112020;948.4;0.2;0;0
RUE;2021112021;947.9;0;0;0
RUE;2021112022;947.2;-0.3;0;0
RUE;2021112023;946.6;-0.4;0;0
RUE;2021112100;945.8;-0.8;0;0
RUE;2021112101;945.2;-0.9;0;0
RUE;2021112102;944.6;-1.1;0;0
RUE;2021112103;944;-1.4;0;0
RUE;2021112104;943.3;-1.8;0;0
RUE;2021112105;943;-1.8;0;0
RUE;2021112106;942.4;-1.7;0;0
RUE;2021112107;942.1;-1.1;0;0
RUE;2021112108;941.9;-0.5;0;0.8
RUE;2021112109;941.7;2.1;0;1
RUE;2021112110;941.7;3.8;0;1
RUE;2021112111;941.3;4.8;0;1
RUE;2021112112;940.7;4.7;0;1
RUE;2021112113;940.1;4.2;0;0.9
RUE;2021112114;939.7;3.4;0;0.1
RUE;2021112115;939.6;3.1;0;0
RUE;2021112116;939.5;2.5;0;0
RUE;2021112117;939.6;2.4;0;0
RUE;2021112118;940;2.2;0;0
RUE;2021112119;940.4;1.9;0;0
RUE;2021112120;940.5;1.4;0;0
RUE;2021112121;940.7;1.1;0;0
RUE;2021112122;940.7;1.2;0;0
RUE;2021112123;940.8;1.3;0;0
RUE;2021112200;940.9;1.3;0;0
RUE;2021112201;941.1;1.2;0.1;0
RUE;2021112202;941.4;1.1;0.1;0
RUE;2021112203;941.6;1;0;0
RUE;2021112204;941.9;1.2;0;0
RUE;2021112205;942.2;1.7;0;0
RUE;2021112206;942.7;1.8;0;0
RUE;2021112207;943.3;1.7;0;0
RUE;2021112208;944.1;1.7;0;0
RUE;2021112209;944.9;1.9;0;0
RUE;2021112210;945.5;2;0;0
RUE;2021112211;945.6;2.5;0;0
RUE;2021112212;945.7;3;0;0
RUE;2021112213;945.9;3.4;0;0
RUE;2021112214;946.2;3.7;0;0
RUE;2021112215;946.6;3.9;0;0
RUE;2021112216;947.1;4;0;0
RUE;2021112217;947.6;3.9;0;0
RUE;2021112218;948.1;3.8;0.1;0
RUE;2021112219;948.5;4.1;0;0
RUE;2021112220;948.9;4.2;0;0
RUE;2021112221;949.1;4.1;0;0
RUE;2021112222;949.5;3.9;0;0
RUE;2021112223;949.9;3.6;0;0
RUE;2021112300;950.1;3.2;0;0
RUE;2021112301;950.2;3;0;0
RUE;2021112302;950.3;2.9;0;0
RUE;2021112303;950.5;2.6;0;0
RUE;2021112304;950.6;2.4;0;0
RUE;2021112305;950.8;2.1;0;0
RUE;2021112306;950.9;2;0;0
RUE;2021112307;951.3;2;0;0
RUE;2021112308;952;2.3;0;0
RUE;2021112309;952.4;2.1;0;0
RUE;2021112310;952.7;1.7;0;0
RUE;2021112311;952.9;1.8;0;0
RUE;2021112312;952.8;1.9;0;0
RUE;2021112313;952.8;2;0;0
RUE;2021112314;952.6;2;0;0
RUE;2021112315;952.6;2;0;0
RUE;2021112316;952.7;1.9;0;0
RUE;2021112317;952.7;1.9;0;0
RUE;2021112318;952.7;1.9;0;0
RUE;2021112319;952.6;1.7;0;0
RUE;2021112320;952.4;1.5;0;0
RUE;2021112321;952.2;1.6;0;0
RUE;2021112322;951.9;1.7;0;0
RUE;2021112323;951.8;1.8;0;0
RUE;2021112400;951.5;1.7;0;0
RUE;2021112401;951.1;1.6;0;0
RUE;2021112402;950.9;1.3;0;0
RUE;2021112403;950.5;1;0;0
RUE;2021112404;950;0.8;0;0
RUE;2021112405;949.7;0.7;0;0
RUE;2021112406;949.4;0.6;0;0
RUE;2021112407;949.2;0.5;0;0
RUE;2021112408;949;0.5;0;0
RUE;2021112409;948.6;0.7;0;0
RUE;2021112410;948.3;1;0;0
RUE;2021112411;947.9;1.7;0;0
RUE;2021112412;947;1.9;0;0
RUE;2021112413;946.2;2.2;0;0
RUE;2021112414;945.8;2.3;0;0
RUE;2021112415;945.3;2.2;0;0.5
RUE;2021112416;944.7;1.6;0;0
RUE;2021112417;944.2;1.5;0;0
RUE;2021112418;943.4;1.3;0;0
RUE;2021112419;942.9;1.1;0;0
RUE;2021112420;942.3;0.9;0;0
RUE;2021112421;941.9;0.8;0;0
RUE;2021112422;941.3;0.6;0;0
RUE;2021112423;940.7;0.4;0;0
RUE;2021112500;940.3;0.3;0;0
RUE;2021112501;939.8;0;0;0
RUE;2021112502;939.2;-0.2;0;0
RUE;2021112503;938.6;-0.4;0;0
RUE;2021112504;938.1;-0.3;0;0
RUE;2021112505;937.6;-0.3;0;0
RUE;2021112506;937.6;-0.3;0;0
RUE;2021112507;937.6;-0.5;0;0
RUE;2021112508;937.6;-0.6;0;0
RUE;2021112509;937.8;-0.8;0;0
RUE;2021112510;937.9;-0.6;0;0
RUE;2021112511;937.7;-0.2;0;0
RUE;2021112512;937.6;-0.1;0;0
RUE;2021112513;937;0.1;0;0
RUE;2021112514;936.9;0.2;0;0
RUE;2021112515;937.1;-0.9;0;0
RUE;2021112516;937.5;-1.5;0;0
RUE;2021112517;937.8;-1.7;0;0
RUE;2021112518;937.8;-1.7;0.1;0
RUE;2021112519;937.8;-1.5;0.1;0
RUE;2021112520;937.8;-1.6;0.2;0
RUE;2021112521;937.5;-1.6;0;0
RUE;2021112522;937.1;-1.6;0;0
RUE;2021112523;936.7;-1.7;0;0
RUE;2021112600;936.1;-1.9;0;0
RUE;2021112601;935.8;-1.8;0.1;0
RUE;2021112602;935.1;-1.9;0.3;0
RUE;2021112603;934.5;-1.9;0.1;0
RUE;2021112604;934.1;-1.8;0;0
RUE;2021112605;933.8;-1.7;0.1;0
RUE;2021112606;933.4;-1.8;0.1;0
RUE;2021112607;933;-1.8;0.1;0
RUE;2021112608;933;-1.7;0;0
RUE;2021112609;932.6;-1.7;0;0
RUE;2021112610;932.2;-1.2;0;0
RUE;2021112611;931.6;-0.7;0;0
RUE;2021112612;930.7;0.2;0;0.3
RUE;2021112613;930.1;1.1;0;0
RUE;2021112614;929.6;1.3;0;0
RUE;2021112615;929;1.1;0;0
RUE;2021112616;928.4;0.9;0;0
RUE;2021112617;927.8;1.1;0;0
RUE;2021112618;927.2;1.3;0;0
RUE;2021112619;926.7;1;0;0
RUE;2021112620;925.8;1;0;0
RUE;2021112621;925;1.7;0;0
RUE;2021112622;923.7;1.7;0;0
RUE;2021112623;922.7;2;0;0
RUE;2021112700;921.9;2.2;0;0
RUE;2021112701;921;2.7;0;0
RUE;2021112702;920.2;2.7;0;0
RUE;2021112703;919.8;3;0;0
RUE;2021112704;919.4;3.4;0;0
RUE;2021112705;919.6;2.9;0;0
RUE;2021112706;919.7;2.6;0;0
RUE;2021112707;920;2.3;0;0
RUE;2021112708;920.5;2.6;0;0.1
RUE;2021112709;920.7;3.7;0;0.4
RUE;2021112710;921.4;2.9;0.1;0
RUE;2021112711;922;2.2;0;0
RUE;2021112712;922.5;2.4;0.1;0.1
RUE;2021112713;922.7;2.3;0;0.1
RUE;2021112714;923.1;2.4;0;0
RUE;2021112715;923.8;2.2;0;0
RUE;2021112716;924.2;1.6;0;0.1
RUE;2021112717;924.4;0.5;0;0
RUE;2021112718;924.6;0;0;0
RUE;2021112719;924.8;-0.4;0;0
RUE;2021112720;925.3;-0.1;0;0
RUE;2021112721;925.3;-0.2;0;0
RUE;2021112722;925.4;-0.1;0;0
RUE;2021112723;925.3;0.5;0;0
RUE;2021112800;925.3;-0.3;0;0
RUE;2021112801;925.1;-0.6;0;0
RUE;2021112802;925.3;-0.4;0;0
RUE;2021112803;925.3;-0.4;0;0
RUE;2021112804;925.1;-0.8;0;0
RUE;2021112805;925;-0.7;0;0
RUE;2021112806;925.2;-0.8;0;0
RUE;2021112807;925.3;-0.4;0;0
RUE;2021112808;925.5;-0.6;0;0
RUE;2021112809;925.8;-0.3;0;0
RUE;2021112810;926.2;0.5;0;0.1
RUE;2021112811;926;1.1;0;0
RUE;2021112812;925.6;1.3;0;0
RUE;2021112813;925.6;1;0;0
RUE;2021112814;925.6;-0.1;0.2;0
RUE;2021112815;925.6;-0.4;0.2;0
RUE;2021112816;925.7;-0.5;1.2;0
RUE;2021112817;926;-0.4;0.3;0
RUE;2021112818;926.5;-0.2;0.5;0
RUE;2021112819;927;-0.1;0;0
RUE;2021112820;927.4;-0.2;0.2;0
RUE;2021112821;927.9;-0.3;0.1;0
RUE;2021112822;928.2;-0.5;0.2;0
RUE;2021112823;928.7;-0.4;0.2;0
RUE;2021112900;929.1;-0.5;0.5;0
RUE;2021112901;929.4;-0.7;0.8;0
RUE;2021112902;930.1;-0.9;0.3;0
RUE;2021112903;930.6;-0.9;0;0
RUE;2021112904;931.3;-0.9;0.1;0
RUE;2021112905;932.2;-0.8;0;0
RUE;2021112906;933.2;-1;0;0
RUE;2021112907;934.1;-1.4;0;0
RUE;2021112908;935.1;-1.1;0;0
RUE;2021112909;936.1;-0.9;0;0
RUE;2021112910;937.1;-0.8;0;0
RUE;2021112911;937.7;-0.6;0;0
RUE;2021112912;938.2;-0.8;0;0.1
RUE;2021112913;938.8;-0.6;0;0.2
RUE;2021112914;939.4;-1.3;1.1;0.1
RUE;2021112915;940.2;-1.5;0.1;0
RUE;2021112916;941.2;-1;0;0
RUE;2021112917;942.2;-1.4;0;0
RUE;2021112918;943;-1.6;0;0
RUE;2021112919;943.6;-2;0;0
RUE;2021112920;944.5;-1.5;0;0
RUE;2021112921;945.3;-1.6;0.1;0
RUE;2021112922;945.8;-1.4;0;0
RUE;2021112923;946.3;-1;0;0
RUE;2021113000;946.7;-1;0;0
RUE;2021113001;947;-0.9;0;0
RUE;2021113002;947.5;-1;0;0
RUE;2021113003;947.7;-1;0;0
RUE;2021113004;947.8;-1.1;0;0
RUE;2021113005;947.9;-0.9;0;0
RUE;2021113006;947.9;-1.1;0;0
RUE;2021113007;948;-0.7;0;0
RUE;2021113008;948.2;-0.6;0;0
RUE;2021113009;948.1;-0.4;0;0
RUE;2021113010;948;0.4;0;0
RUE;2021113011;947.9;1.1;0;0
RUE;2021113012;947.4;1.4;0;0
RUE;2021113013;946.8;1.4;0;0
RUE;2021113014;946.4;1.2;1.3;0
RUE;2021113015;946.8;0.4;1.5;0
RUE;2021113016;946.8;0;2.2;0
RUE;2021113017;946.8;0.7;1;0
RUE;2021113018;946.9;1;1.2;0
RUE;2021113019;947.2;1.1;1.9;0
RUE;2021113020;947.1;1.3;1.1;0
RUE;2021113021;946.7;1.9;0.7;0
RUE;2021113022;946.2;2.3;0;0
RUE;2021113023;945.8;2.9;0;0
RUE;2021120100;945.1;2.5;0;0
RUE;2021120101;944.3;2.6;0;0
RUE;2021120102;943.3;3.3;0.1;0
RUE;2021120103;942.2;3.6;0;0
RUE;2021120104;941.1;2.8;0;0
RUE;2021120105;940.1;2.7;0;0
RUE;2021120106;939.3;2.2;0;0
RUE;2021120107;938.4;1.8;0;0
RUE;2021120108;937.1;4.1;0;0.1
RUE;2021120109;936.2;5.7;0;0.6
RUE;2021120110;935.5;6.8;0;0.4
RUE;2021120111;934.1;8;0;0.7
RUE;2021120112;932.9;8;0;0
RUE;2021120113;931.7;8.4;0;0
RUE;2021120114;931.1;7.4;0.1;0
RUE;2021120115;930.8;6.5;0.1;0
RUE;2021120116;930.8;6.4;0;0
RUE;2021120117;931.2;6.3;0;0
RUE;2021120118;931.6;5.9;0.1;0
RUE;2021120119;932.1;4.9;0.8;0
RUE;2021120120;932.3;4.8;0;0
RUE;2021120121;932.5;4.2;1.3;0
RUE;2021120122;932.4;3.8;0.1;0
RUE;2021120123;932;3.3;0;0
RUE;2021120200;932;3.2;0.6;0
RUE;2021120201;931.7;3.2;0;0
RUE;2021120202;931.8;3;0;0
RUE;2021120203;931.9;2.8;0;0
RUE;2021120204;931.6;2.8;0;0
RUE;2021120205;931.3;2.3;0;0
RUE;2021120206;931.3;2.7;0;0
RUE;2021120207;931.3;2.1;0.1;0
RUE;2021120208;931.5;2.2;0;0
RUE;2021120209;931.8;2.7;0;0
RUE;2021120210;931.7;3.2;0;0
RUE;2021120211;931.3;3.2;0;0
RUE;2021120212;930.7;3.2;0.1;0
RUE;2021120213;930.5;1.9;0.5;0
RUE;2021120214;931.1;0.3;0.3;0
RUE;2021120215;931.8;0.2;0.5;0
RUE;2021120216;932.8;-0.4;1.8;0
RUE;2021120217;934.2;-0.6;1.3;0
RUE;2021120218;935.5;-0.3;0.5;0
RUE;2021120219;936.7;-0.7;0.1;0
RUE;2021120220;937.5;-1.1;0.1;0
RUE;2021120221;938.1;-1.4;0;0
RUE;2021120222;939;-1.6;0;0
RUE;2021120223;939.5;-1.8;0;0
RUE;2021120300;939.9;-1.9;0;0
RUE;2021120301;940.4;-1.9;0;0
RUE;2021120302;941.4;-1.7;0;0
RUE;2021120303;941.6;-1.7;0;0
RUE;2021120304;941.8;-1.4;0;0
RUE;2021120305;942.2;-1.8;0;0
RUE;2021120306;942.9;-2.6;0;0
RUE;2021120307;943.4;-2.8;0;0
RUE;2021120308;943.8;-2.9;0;0.3
RUE;2021120309;944.4;-2.9;0;1
RUE;2021120310;944.6;-1.9;0;1
RUE;2021120311;944.6;-1.3;0;1
RUE;2021120312;944.2;-0.8;0;1
RUE;2021120313;943.5;-0.6;0;0.7
RUE;2021120314;942.9;0.2;0;0
RUE;2021120315;942.9;0.2;0;0.3
RUE;2021120316;942.7;-0.2;0;0
RUE;2021120317;942.3;-0.2;0;0
RUE;2021120318;941.5;0.2;0;0
RUE;2021120319;940.7;0.4;0;0
RUE;2021120320;939.7;0.5;0;0
RUE;2021120321;938.8;0.6;0;0
RUE;2021120322;937.8;1;0;0
RUE;2021120323;937.3;1.3;0.1;0
RUE;2021120400;936.5;1.8;0.4;0
RUE;2021120401;935.3;3.4;0.1;0
RUE;2021120402;934.6;3.9;0.4;0
RUE;2021120403;933.8;4.3;0.5;0
RUE;2021120404;933.2;4.8;0.6;0
RUE;2021120405;932;5;0.7;0
RUE;2021120406;931.6;5.5;0.8;0
RUE;2021120407;931.6;6.3;0.1;0
RUE;2021120408;931.5;6.5;0.3;0
RUE;2021120409;931.2;7.2;0.1;0
RUE;2021120410;930.9;7.1;0.8;0
RUE;2021120411;930.6;7.2;0.6;0
RUE;2021120412;929.9;7.4;0.5;0
RUE;2021120413;929.4;7;0.6;0
RUE;2021120414;929.5;7;0.3;0
RUE;2021120415;929.7;7.3;0;0
RUE;2021120416;930;7.2;0.4;0
RUE;2021120417;931.1;5.1;2.5;0
RUE;2021120418;930.8;5.1;0.1;0
RUE;2021120419;931.1;4.5;0.7;0
RUE;2021120420;932.8;1.7;1;0
RUE;2021120421;933.9;1.6;0;0
RUE;2021120422;935.1;2;0;0
RUE;2021120423;935.7;2;0;0
RUE;2021120500;935.5;2;0;0
RUE;2021120501;935.4;1.1;0.5;0
RUE;2021120502;934.9;-0.1;0.2;0
RUE;2021120503;934.3;0.6;0;0
RUE;2021120504;933.7;0.4;0;0
RUE;2021120505;933.4;0.6;0;0
RUE;2021120506;933.4;1;0;0
RUE;2021120507;933.4;0.9;0;0
RUE;2021120508;933.5;1.1;0;0
RUE;2021120509;933.4;1.5;0;0.4
RUE;2021120510;933.5;2;0.1;0.2
RUE;2021120511;933.4;2.3;0;0
RUE;2021120512;933.1;2.6;0;0.1
RUE;2021120513;932.8;2.6;0;0
RUE;2021120514;932.8;2.2;0;0
RUE;2021120515;933;1.7;0;0
RUE;2021120516;933.5;0.9;0.3;0
RUE;2021120517;934;-0.1;0.1;0
RUE;2021120518;934.4;-0.5;0;0
RUE;2021120519;934.7;-0.2;0;0
RUE;2021120520;934.9;-0.5;0;0
RUE;2021120521;935.2;-0.8;0;0
RUE;2021120522;935.7;-1.2;0;0
RUE;2021120523;936.2;-1.3;0;0
RUE;2021120600;936.9;-1.6;0;0
RUE;2021120601;937.3;-1.6;0;0
RUE;2021120602;938;-1.2;0;0
RUE;2021120603;938.5;-1;0;0
RUE;2021120604;939.2;-0.8;0;0
RUE;2021120605;939.8;-0.8;0;0
RUE;2021120606;940.5;-0.7;0;0
RUE;2021120607;941.3;-0.7;0;0
RUE;2021120608;942.2;-0.5;0;0
RUE;2021120609;942.9;-0.3;0;0
RUE;2021120610;943.4;-0.4;0;0
RUE;2021120611;943.6;-0.1;0;0
RUE;2021120612;943.5;0.5;0;0
RUE;2021120613;943.6;0.6;0;0
RUE;2021120614;943.1;0.4;0;0.3
RUE;2021120615;943.2;0.8;0;0.6
RUE;2021120616;943.3;0.3;0;0.3
RUE;2021120617;942.8;-0.2;0;0
RUE;2021120618;942.4;-0.2;0;0
RUE;2021120619;941.9;-0.1;0;0
RUE;2021120620;942.2;-0.3;0;0
RUE;2021120621;941.7;0.1;0;0
RUE;2021120622;940.9;0.3;0;0
RUE;2021120623;940.5;1;0;0
RUE;2021120700;940.6;0.8;0.1;0
RUE;2021120701;940.6;0.1;0.3;0
RUE;2021120702;940.9;0.7;0;0
RUE;2021120703;941.7;0.9;0;0
RUE;2021120704;942.3;1.8;0;0
RUE;2021120705;942.8;1.9;0;0
RUE;2021120706;943.3;1;0.3;0
RUE;2021120707;943.7;1.2;0.1;0
RUE;2021120708;943.8;1.5;0;0.1
RUE;2021120709;944;1.9;0;1
RUE;2021120710;943.9;2.6;0;1
RUE;2021120711;943.5;3.3;0;1
RUE;2021120712;942.5;3.2;0;1
RUE;2021120713;941.1;3.8;0;1
RUE;2021120714;939.9;3.6;0;1
RUE;2021120715;939;3;0;0.5
RUE;2021120716;938.2;2.2;0;0
RUE;2021120717;937;1.9;0;0
RUE;2021120718;936.2;1.6;0;0
RUE;2021120719;935.5;1.7;0;0
RUE;2021120720;934.5;1.4;0;0
RUE;2021120721;933.6;1.6;0;0
RUE;2021120722;932.4;1.8;0;0
