name,latitude,longitude,country,population,id
Poronaysk,49.22188,143.09694,RU,16677,2121909
Petropavlovsk-Kamchatsky,53.06393,158.62751,RU,181216,2122104
Okha,53.58991,142.95313,RU,26560,2122614
Nikolayevsk-on-Amure,53.14657,140.72287,RU,27152,2122850
Nevel’sk,46.67902,141.85629,RU,17000,2122894
Magadan,59.5638,150.80347,RU,92782,2123628
Korsakov,46.6342,142.77722,RU,35091,2124286
Kholmsk,47.04737,142.05048,RU,32681,2124615
Anadyr,64.73424,177.5103,RU,15604,2127202
Baltiysk,54.65455,19.90929,RU,34540,2609906
Isakogorka,64.446,40.6531,RU,28571,6315399
Krasnoznamensk,55.59944,37.03861,RU,33700,6417459
Chertanovo Yuzhnoye,55.59072,37.59519,RU,142000,6418146
Zagor’ye,55.57657,37.66709,RU,30000,6418201
Orekhovo-Borisovo,55.61252,37.72639,RU,144000,6418220
Metrogorodok,55.80961,37.78739,RU,50000,6418787
Kogalym,62.26537,74.47906,RU,57800,6695754
Pyt-Yakh,60.74985,72.85824,RU,41500,6696686
Langepas,61.25439,75.2124,RU,40000,6696767
Lesnoy,57.6198,63.0784,RU,55100,6853140
Zarya,55.75533,38.09578,RU,27000,7117880
Raduzhnyy,56.0038,40.33905,RU,17811,7117885
Nizhnesortymskiy,62.43965,71.76029,RU,15204,7287775
Pokachi,61.71982,75.36827,RU,17084,7289676
Izluchinsk,60.97944,76.92421,RU,18000,7290697
Krasnaya Glinka,53.7383,52.9392,RU,85566,7496732
Kurortnyy,60.16562,29.908,RU,70589,8436165
Chernaya Rechka,59.98594,30.30338,RU,56429,8504946
Untolovo,60.0122,30.20897,RU,50000,8504947
Petrogradka,59.96567,30.31154,RU,130455,8504948
Vasyl'evsky Ostrov,59.94091,30.25377,RU,203058,8504949
Parnas,60.06964,30.3487,RU,66693,8504950
Kalininskiy,59.99675,30.3899,RU,504641,8504951
Krasnogvargeisky,59.97305,30.47607,RU,337091,8504952
Admiralteisky,59.90839,30.28484,RU,157897,8504953
Krestovskiy ostrov,59.97091,30.25789,RU,20000,8504955
Akademicheskoe,60.01375,30.39471,RU,103304,8504958
Finlyandskiy,59.96824,30.36415,RU,72292,8504959
Centralniy,59.93111,30.36072,RU,214625,8504960
Svetlanovskiy,60.00276,30.33051,RU,85508,8504964
Sampsonievskiy,59.98499,30.34295,RU,39318,8504965
Vostochnoe Degunino,55.8801,37.55758,RU,95000,8505053
Dzerzhinsky,55.62737,37.85803,RU,47163,8521440
Obruchevo,55.6591,37.52291,RU,85616,11238229
Fedorovskiy,61.6063,73.71415,RU,23375,11886891
Mezgor'e,54.04976,57.81713,RU,15861,12041452
