name,latitude,longitude,country,population,id
Équeurdreville-Hainneville,49.64868,-1.65306,FR,18862,3019960
Épinay-sur-Seine,48.9535,2.31514,FR,46145,3020020
Épinal,48.18324,6.45304,FR,39518,3020035
Épernay,49.04,3.95922,FR,27082,3020062
Elbeuf,49.28669,1.00288,FR,17231,3020307
Élancourt,48.78421,1.9552,FR,30831,3020310
Écully,45.77437,4.77758,FR,19437,3020392
Échirolles,45.14603,5.71441,FR,33088,3020495
Eaubonne,48.99712,2.28249,FR,24096,3020601
Dunkerque,51.0344,2.37681,FR,71287,3020686
Dreux,48.73649,1.36566,FR,31058,3020810
Draveil,48.68466,2.41418,FR,29316,3020832
Drancy,48.92578,2.44533,FR,62488,3020839
Draguignan,43.53692,6.46458,FR,38573,3020850
Douarnenez,48.09542,-4.32904,FR,16590,3020996
Douai,50.37069,3.07922,FR,46531,3021000
Domont,49.02782,2.32638,FR,16684,3021150
Dole,47.09225,5.48966,FR,25878,3021263
Dijon,47.31667,5.01667,FR,158002,3021372
Digne-les-Bains,44.09252,6.23199,FR,18986,3021382
Dieppe,49.9216,1.07772,FR,35707,3021411
Deuil-la-Barre,48.97674,2.32722,FR,21560,3021516
Denain,50.3293,3.3943,FR,21412,3021605
Décines-Charpieu,45.76873,4.95883,FR,24674,3021662
Dax,43.71032,-1.05366,FR,22305,3021670
Dammarie-les-Lys,48.51667,2.65,FR,21066,3021852
Cugnaux,43.53635,1.34428,FR,15393,3022151
Croix,50.67846,3.1493,FR,21361,3022376
Créteil,48.79266,2.46569,FR,84833,3022530
Crépy-en-Valois,49.23359,2.88807,FR,15694,3022569
Creil,49.25672,2.48477,FR,31863,3022610
Cran-Gevrier,45.9,6.1,FR,19354,3022700
Cournon-d'Auvergne,45.74123,3.19643,FR,18848,3022988
Courbevoie,48.89672,2.25666,FR,85158,3023141
Coulommiers,48.81451,3.08498,FR,15274,3023240
Couëron,47.21473,-1.72452,FR,19466,3023324
Coudekerque-Branche,51.02288,2.39359,FR,25201,3023356
Cormeilles-en-Parisis,48.97111,2.20491,FR,21973,3023645
Corbeil-Essonnes,48.60603,2.48757,FR,40527,3023763
Conflans-Sainte-Honorine,49.00158,2.09694,FR,36358,3023924
Concarneau,47.87536,-3.91896,FR,21397,3024035
Compiègne,49.41794,2.82606,FR,44243,3024066
Combs-la-Ville,48.66497,2.56957,FR,22322,3024107
Pontault-Combault,48.79813,2.60676,FR,34798,3024195
Colomiers,43.61058,1.33467,FR,31363,3024223
Colombes,48.91882,2.25404,FR,82300,3024266
Colmar,48.08078,7.35584,FR,65405,3024297
Cognac,45.69581,-0.32867,FR,20868,3024440
Cluses,46.06251,6.57497,FR,19789,3024532
Clichy-sous-Bois,48.9102,2.55323,FR,29062,3024596
Clichy,48.90018,2.30952,FR,57467,3024597
Clermont-Ferrand,45.77969,3.08682,FR,147865,3024635
Clamart,48.80299,2.26692,FR,51400,3024783
Cholet,47.05893,-0.87974,FR,53160,3025053
Choisy-le-Roi,48.76846,2.41874,FR,35590,3025055
Chilly-Mazarin,48.71489,2.31638,FR,18870,3025144
Chevilly-Larue,48.76476,2.3503,FR,20125,3025314
Cherbourg-Octeville,49.63984,-1.61636,FR,26655,3025466
Chenôve,47.29323,5.00457,FR,15791,3025496
Chennevières-sur-Marne,48.79702,2.54046,FR,18314,3025509
Chelles,48.88109,2.59295,FR,46947,3025622
Chaville,48.80565,2.18864,FR,18735,3025715
Chaumont,48.11121,5.14134,FR,28981,3025892
Chatou,48.8898,2.15863,FR,30091,3026033
Châtillon,48.8024,2.29346,FR,32383,3026083
Châtenay-Malabry,48.76507,2.26655,FR,32715,3026108
Châtellerault,46.81705,0.54518,FR,37210,3026141
Château-Thierry,49.04636,3.40304,FR,15938,3026194
Châteauroux,46.81248,1.69362,FR,53301,3026204
Châteaudun,48.07086,1.33783,FR,16006,3026285
Chartres,48.44685,1.48925,FR,43838,3026467
